"u","G","H","Points:0","Points:1","Points:2"
-4.7919,-198.17,0,5.2843,2.4704,1.7042
-5.0109,-194.84,0,4.3449,-2.3446,-0.088239
-2.1346,-96.197,0,-3.0838,-2.835,1.2868
-5.7754,-226.26,0,4.0664,-1.8035,-1.1142
-6.9184,-257.03,0,1.7895,1.0019,-2.3769
-2.3592,-125.36,0,1.6261,2.1112,2.4909
-1.8747,-86.206,0,-2.231,0.023101,4.2835
-7.6147,-298.04,0,4.8283,2.8741,-4.2897
-4.1504,-149.73,0,-0.17815,0.6203,-2.4948
-6.9771,-273.51,0,3.434,1.2685,-4.3844
-1.8313,-74.456,0,7.7569,9.2329,6.3479
-7.6932,-288.89,294.52,4.177,2.0142,-2.246
-6.3742,-260.31,0,7.89,1.2413,-2.3294
-3.6394,-160.13,136.54,-2.4712,-0.45592,-3.0009
-2.6882,-80.814,116.79,-1.0366,-0.10556,1.3118
-1.1006,-73.656,0,-0.38888,-0.88229,3.8666
-2.182,-63.447,94.901,-4.2801,-1.1681,0.17975
-3.1093,-119.94,0,-1.8763,-0.77992,-4.0834
-2.1862,-92.337,0,2.8615,3.1261,6.3427
-1.7249,-73.818,77.459,-5.0594,-1.8868,-2.2159
-1.7639,-78.023,0,-2.7403,-0.6397,5.381
-7.0348,-310.79,292.64,5.8017,4.7305,-2.495
-6.566,-267.82,0,7.3816,1.0262,-3.2258
-2.7256,-90.734,107.3,-3.2531,0.31083,-0.35495
-2.0037,-83.891,0,3.6376,-5.3346,4.3259
-4.9071,-189.99,0,3.1265,-1.9714,-0.62928
-1.2313,-50.538,0,-9.0322,-6.5345,3.4186
-6.5149,-336.74,254.55,4.4542,0.65212,0.015032
-1.4499,-65.028,0,-6.9115,-1.3931,2.954
-6.3778,-258.33,0,7.8382,1.1946,-1.9347
-5.3499,-218.64,0,3.3807,3.1545,0.5919
-3.7071,-135.43,0,-2.3469,0.4348,-3.1128
-1.4048,-57.786,0,-8.3709,0.034777,-1.2399
-1.9973,-91.649,88.861,-5.4361,-1.9703,1.0723
-7.0549,-279.17,0,5.7893,2.098,-4.2726
-1.1747,-47.92,0,-8.6095,-8.8522,-4.8697
-5.4603,-229.42,215.75,2.8549,2.259,0.32303
-1.4929,-62.33,0,-8.3114,-0.49924,3.3566
-3.4739,-127.15,0,-2.0382,1.3782,-1.39
-1.6453,-66.812,0,-2.8974,9.2697,4.8917
-3.0405,-116.01,0,-3.842,-0.1432,-3.3844
-1.7392,-78.581,0,-4.8297,-1.9577,3.0062
-1.4599,-59.383,0,-3.8234,9.2938,6.635
-6.6732,-422.69,258.72,4.1461,-0.41976,-0.81387
-2.554,-101.17,0,-4.5085,1.0786,1.1841
-1.5229,-96.192,0,-0.34551,0.51942,2.8834
-6.2146,-250.31,0,4.3026,-0.36974,-4.0175
-6.6742,-262.88,0,3.8936,1.0681,-4.5698
-2.1088,-85.378,0,-5.6367,1.8311,1.3833
-6.2003,-239.92,0,4.0068,-1.6399,-0.65238
-2.1322,-98.134,0,-1.1397,-2.175,3.5787
-3.8941,-151.48,159.28,1.7649,-1.5163,-0.90732
-5.6298,-209.24,202.76,1.2468,2.0265,-0.085754
-1.2241,-49.857,0,-9.1379,8.411,5.5702
-3.0672,-122.36,122.5,-1.7305,0.84152,0.92741
-2.1901,-111.12,0,0.99181,1.7903,3.0944
-1.1287,-48.808,0,-8.6993,-1.7858,-1.5684
-1.3333,-54.635,0,-5.9154,-9.1569,-0.4675
-6.9772,-277.74,257.46,2.616,2.5036,-0.75495
-6,-247.75,0,7.8428,1.1459,-3.1045
-1.8079,-92.166,0,-2.416,-2.4984,0.16469
-2.6,-124.53,111.26,-2.6815,-1.4335,1.7501
-2.3353,-95.017,0,-4.7311,0.74519,0.38245
-5.3678,-231.65,201.19,3.6164,-1.0007,1.4733
-2.2768,-112.72,101.52,-3.469,-1.8707,1.0279
-1.7322,-87.401,0,-0.87194,0.54607,4.1175
-2.3175,-92.887,0,-7.6255,-0.68759,0.90815
-1.706,-69.036,0,9.187,-7.4002,-7.7965
-5.0934,-191.13,0,1.2239,3.0062,-0.26503
-7.1595,-324.48,275.23,2.5788,0.4607,-2.4269
-2.1331,-99.673,103.23,1.2666,-3.191,1.9236
-1.8301,-84.713,0,0.79344,-3.0648,4.6277
-4.1016,-180.32,170.93,3.0623,-0.22664,2.0698
-4.3322,-170.9,0,1.157,3.5139,0.20516
-1.0224,-50.809,0,-7.5953,-1.4244,-2.9399
-1.7169,-66.695,75.293,-5.2226,-0.32003,3.103
-1.6761,-64.051,74.347,-5.4197,0.10623,2.768
-2.1845,-112.32,98.733,-3.9059,-1.8396,1.0004
-7.6226,-335.77,302.55,6.6509,1.0092,-2.6498
-3.1644,-124.31,0,-1.8671,-1.4911,-3.161
-3.1687,-120.23,0,-2.306,2.0861,-0.057591
-4.7144,-190.94,0,6.3358,-2.0594,-1.129
-2.8774,-135.97,0,0.67667,2.3814,1.9858
-4.3818,-178.53,183.23,2.7088,2.9949,1.0241
-1.8278,-74.943,0,4.0365,3.0493,8.8352
-2.6578,-131.59,102.63,-6.6515,0.040177,0.077744
-2.2646,-98.153,0,-1.9983,-3.3674,2.6248
-1.2007,-55.018,0,-6.6721,-1.1648,-3.925
-6.4032,-266.71,0,6.7965,3.275,-3.9246
-4.594,-188.83,0,7.9425,5.9967,-1.0517
-1.7325,-67.628,80.105,-4.9987,-2.2052,-1.1511
-6.0379,-228.54,0,3.7681,-1.6567,-0.2118
-3.9707,-166.92,0,3.603,4.0621,1.9224
-1.5733,-78.175,0,-0.058172,-1.2754,4.9617
-2.0695,-82.044,0,-7.2583,1.0975,-0.38449
-7.4049,-324.24,298.65,4.6891,4.6361,-1.7183
-2.3039,-104.27,0,2.9059,-0.76762,4.6967
-6.8666,-275.85,0,6.404,2.0338,-4.2126
-5.7742,-227,218.07,3.22,-1.2263,-0.27643
-0.95362,-33.366,47.73,-7.5675,-1.3177,-2.4363
-1.4818,-65.09,0,-7.0791,-0.76475,2.9989
-6.2197,-255.73,0,3.2099,4.9612,-3.2889
-1.2622,-54.793,0,-9.1025,-1.6597,-0.89361
-2.4473,-97.675,0,0.54854,2.0177,-9.3044
-6.3892,-270.72,0,6.5456,5.009,-2.6117
-4.6853,-180.18,0,3.3407,-2.3252,0.18016
-1.901,-91.32,0,-1.8415,0.55764,3.1087
-2.3503,-103.47,0,-0.16298,-3.41,-1.5902
-2.1992,-89.788,0,-7.4795,-1.0937,1.3143
-3.4133,-138.46,143.98,1.2298,-1.4135,-0.88566
-2.2891,-105.65,98.624,-4.1759,-1.6925,-2.0751
-2.2281,-89.791,0,5.3686,8.1701,-9.169
-3.9338,-145.08,0,-1.0493,2.1678,-0.88594
-1.2739,-51.849,0,-9.0445,9.0158,3.5122
-7.466,-285.15,0,2.7216,3.1505,-2.86
-7.6347,-291.34,295.13,5.3935,0.95236,-2.0715
-1.8646,-95.084,0,-1.6333,-2.6013,-0.7572
-3.7102,-191.6,141.85,-0.35938,0.40448,0.28577
-1.5412,-68.943,0,-5.5059,-1.7057,3.6935
-6.1501,-252,0,7.6918,0.85426,-2.7369
-2.0612,-94.865,96.219,-3.2986,-2.1097,0.69274
-5.9045,-239.68,0,3.0654,-0.57914,-3.7838
-2.1709,-87.539,0,9.0345,-5.6056,-5.3282
-6.9629,-271.79,0,5.9641,0.91675,0.11457
-2.1916,-94.969,0,0.16075,-4.886,1.5207
-1.9852,-80.297,0,-1.4572,9.2162,2.3967
-6.337,-260.79,0,6.7785,3.5103,0.24142
-1.2485,-72.11,0,0.45111,-1.1627,4.3986
-1.3712,-46.805,57.48,-7.5719,-0.16398,-1.6628
-5.936,-246.18,0,3.7607,5.4125,-3.4103
-4.1345,-168.2,0,6.5441,3.1566,2.3366
-1.9988,-100.17,109.32,1.5621,-0.45854,2.8446
-7.0106,-330.41,293,5.0533,4.7442,-3.2504
-1.8787,-75.694,0,-7.7656,-0.49274,-0.32726
-4.5275,-180.45,0,6.4313,-0.86701,1.4963
-1.3405,-54.843,0,-4.309,-9.1852,3.7836
-5.1573,-185.43,179.12,0.76742,0.33773,-0.5884
-7.3335,-289.51,285.16,5.4825,1.4438,-0.74237
-2.3592,-95.305,0,-2.355,5.4303,1.9557
-3.4577,-148.85,0,1.5936,3.7588,1.4624
-1.5248,-68.329,0,-5.7694,0.036474,3.6217
-3.9758,-158.94,0,1.456,-1.4418,-1.6713
-2.9231,-133.7,0,3.3875,1.469,3.3198
-1.232,-50.352,0,-7.6502,-9.1241,-3.0578
-1.6444,-66.946,0,5.5637,8.6902,8.6008
-2.9588,-130.75,0,2.1164,-2.7272,0.011125
-1.8949,-76.591,0,2.5209,-5.5339,-9.2504
-1.1653,-49.749,55.688,-7.2892,-0.795,-2.5573
-1.7608,-75.601,0,-0.39902,-5.1285,4.989
-3.5964,-151.47,0,1.1909,3.7422,1.0715
-2.2564,-102.23,0,0.96765,-3.9962,1.3873
-1.3912,-56.661,0,-9.2194,3.6273,4.0514
-2.4757,-100.26,107.72,-1.225,-1.7268,-2.1675
-1.7935,-72.317,71.92,-7.0707,-0.13089,-1.6864
-3.6078,-127.89,130.71,-1.3821,0.6927,-0.42316
-1.7007,-74.987,0,-5.5596,-3.5196,1.8452
-2.3541,-95.323,0,0.913,9.0301,-5.9893
-2.6745,-111.33,0,-1.6894,-2.3221,-2.6393
-1.8933,-82.665,0,-5.8747,-2.7948,-0.46362
-6.3259,-268.1,0,6.9487,3.9329,-3.1634
-6.7484,-271.7,0,3.8943,5.0928,-1.8416
-1.5182,-61.72,0,9.0742,-6.7394,7.303
-1.4595,-59.25,0,-8.6692,5.4776,-5.378
-2.4536,-96.435,0,-4.3753,1.4691,-0.24015
-6.4782,-257.43,0,3.0494,0.9344,-4.4158
-4.6114,-167.79,0,-0.15019,2.1239,-1.4828
-2.1248,-87.963,0,-7.3833,-2.0417,0.70009
-1.2576,-58.17,0,-7.1199,-0.68271,-3.311
-2.7892,-102.18,102.35,-4.3691,0.32161,-1.7618
-1.47,-59.764,0,-9.0585,0.65596,-1.4281
-2.5438,-115.4,0,-0.3823,2.359,2.7648
-2.8796,-134.59,113.37,-3.9137,0.5932,1.4441
-1.9368,-94.984,0,1.4452,-3.7246,1.457
-5.8238,-238.34,225.35,4.017,0.28183,1.0367
-1.7279,-70.013,0,8.855,0.021757,8.9507
-2.0805,-102.17,109.4,1.5625,-0.94308,2.7856
-1.6487,-86.803,72.118,-6.4433,-2.1022,-2.3061
-2.0021,-81.015,0,-2.421,9.1201,0.57653
-2.2866,-95.843,0,-4.4295,0.24446,3.0332
-1.7404,-76.991,0,-6.298,-2.5187,1.8047
-4.3526,-174.05,0,8.9588,0.25662,-3.1095
-1.8135,-74.96,96.473,-1.0508,0.26274,2.4746
-1.4608,-59.093,0,-8.9853,6.5068,-0.81798
-2.4987,-122.61,99.94,-6.6883,-0.070807,0.9762
-1.7889,-87.108,0,-1.7527,-1.1458,3.6027
-1.7134,-69.246,0,7.5306,-9.4634,-3.6114
-3.7566,-156.99,0,3.4675,-0.70541,2.9145
-6.6661,-283.96,266.69,4.9341,1.9354,0.13348
-3.4288,-152.22,159.08,3.3864,1.4678,2.1836
-1.4253,-57.865,0,7.3427,-6.6505,9.1552
-3.8495,-157.12,0,1.0538,3.7407,0.68458
-8.3102,-331.89,313.6,3.514,2.1942,-3.3938
-6.7391,-276.73,0,6.4345,2.8452,-4.1233
-1.3977,-62.163,0,-5.2476,-1.8157,-3.8999
-3.7413,-142.08,0,-1.3332,1.7229,0.31442
-1.6757,-78.194,0,-5.0044,-2.8696,-0.58002
-3.3847,-124.62,0,-3.348,1.0544,-2.3805
-1.0116,-47.435,0,-8.5019,-1.4934,-1.1908
-2.288,-97.301,103.08,-1.8389,-1.5942,1.6413
-3.2577,-137.71,0,2.5993,-2.8023,0.30757
-4.8179,-191.54,0,2.2926,4.6407,-0.27212
-1.2217,-55.677,0,-6.4458,-0.72279,-3.9432
-2.1746,-102.24,0,-2.6069,-2.5047,-1.0716
-2.3613,-102.53,0,-3.5024,-0.62535,3.4679
-2.6732,-106.9,0,5.5928,-0.20913,-9.1831
-6.6909,-245.78,0,1.5442,1.4813,-2.0947
-5.2489,-191.76,191.4,1.6327,-0.43183,-1.0112
-1.5694,-68.797,0,-6.2015,0.54479,2.9929
-1.5116,-61.114,0,-9.0855,4.6645,-0.74692
-3.0195,-130.07,0,-0.9421,2.1021,1.8133
-4.0762,-162.19,0,3.5285,-2.8502,-0.1633
-4.071,-126.63,137.7,-0.29499,0.10788,-1.4016
-6.8654,-269.43,0,6.337,0.5893,-0.23841
-2.4675,-96.56,0,-5.8703,1.0051,0.26544
-5.9335,-248.24,0,7.5564,5.0782,-1.4281
-5.7911,-238.43,0,3.2709,4.9581,-3.9074
-3.0582,-122.69,0,6.3174,8.8671,0.13092
-2.5794,-120.53,98.706,-6.489,-0.00030505,-0.36179
-2.3897,-95.309,0,-4.9734,0.90017,0.66157
-7.1812,-278.52,0,5.5421,0.0082175,-2.5074
-1.7759,-86.898,0,-3.6408,-2.5659,0.20203
-3.9006,-164.72,149.54,-0.8916,1.5267,0.54995
-5.1345,-187.24,0,1.3533,-0.42003,-1.5077
-1.9673,-85.255,0,-4.5649,-1.3187,3.2704
-2.45,-96.289,0,-4.2359,1.1313,-0.67312
-1.6547,-67.877,0,-5.3501,-2.8516,-6.6049
-2.628,-135.75,114.36,-1.0641,-2.2321,1.985
-2.0829,-90.247,0,3.1941,-3.4155,4.9282
-1.4069,-64.199,0,-6.5171,-1.6418,3.2775
-3.7992,-152.23,0,5.9411,-0.76538,2.7381
-4.3451,-192.46,171.8,3.6177,-1.607,2.259
-6.2068,-255.93,0,8.1845,2.4823,-1.9636
-2.8468,-120.43,0,3.0554,-3.3613,0.90259
-5.7864,-232.45,0,6.4467,2.1322,-4.8371
-2.8014,-135.85,0,1.1527,2.726,1.992
-3.7085,-150.43,0,4.0086,-2.3676,2.3205
-6.9262,-325.03,286.82,6.1292,3.9154,-0.020371
-3.3811,-119.62,125.6,-1.5317,-0.23819,-2.6432
-2.2742,-102.93,106.92,0.52484,-3.0474,0.68341
-5.4096,-225.19,0,4.1912,2.5907,0.92696
-3.253,-129.26,0,0.079953,-1.5202,-3.3972
-1.4731,-79.736,0,-0.63731,-1.4938,3.9606
-1.8451,-74.967,83.283,-5.529,-2.0242,1.5302
-1.6555,-67.37,0,-5.6235,0.077961,-3.694
-5.9321,-251.75,0,6.7205,5.4464,-2.3811
-2.703,-137.63,114.03,-2.9179,-1.3753,2.1114
-3.6438,-147.3,157.96,2.5511,0.27027,1.9132
-7.6752,-294.96,0,3.7492,1.6824,-4.1693
-7.7554,-339.03,304.65,3.4147,3.4054,-3.5424
-4.4741,-172.09,176.56,2.5078,-1.6911,-0.57384
-4.9344,-183.37,0,0.90565,2.6769,-0.027351
-1.7609,-74.624,80.821,-4.8594,-2.1394,-1.5378
-4.6754,-169.46,0,-0.11578,2.2486,-0.048691
-2.7772,-137.17,132.12,0.57822,1.3681,1.9917
-2.4774,-98.074,0,-4.0026,1.137,-0.34797
-2.3377,-137.51,100.93,-3.7001,-1.0795,0.82982
-4.3276,-169.6,0,2.5185,1.5772,-6.1072
-1.1904,-54.932,0,-6.3149,-1.7276,-3.9187
-1.7999,-78.245,0,-6.0147,-3.4061,0.67458
-7.6031,-288.28,298.18,5.4475,2.2269,-2.2184
-1.7208,-73.154,0,-5.0652,-4.0666,-2.9588
-3.0724,-127.89,0,3.7263,-3.072,2.0148
-4.0481,-168.36,0,2.4071,4.0103,1.1305
-3.3867,-146.47,0,3.6571,3.4018,2.857
-1.7587,-64.717,72.459,-7.0829,-1.7205,-0.90047
-2.5282,-110.37,0,-2.9235,-2.5152,-1.6059
-2.6447,-112.76,0,-1.5776,-2.5682,2.4667
-1.615,-66.742,0,3.8763,-6.8628,6.6119
-1.0527,-49.641,0,-7.9596,-2.2396,-2.1078
-4.0143,-161.29,0,4.6446,-3.1574,-0.36361
-2.5961,-110.8,0,2.8486,-4.1499,0.67542
-2.4767,-102.22,0,0.082597,-4.1441,-3.8352
-1.1258,-50.474,0,-8.3709,-0.41408,-2.4892
-2.3955,-96.989,0,-4.4784,0.87943,0.40358
-2.6933,-105.9,0,-4.2974,1.084,1.5804
-0.88139,-43.757,0,-8.3143,-1.3404,-2.4214
-5.7335,-232.38,0,7.2474,2.3121,0.17582
-1.7892,-97.398,0,-0.94903,0.7582,2.7431
-2.2264,-117.51,0,1.9072,1.7386,2.9436
-7.5929,-290.61,0,4.2778,1.4994,-4.2401
-6.5277,-262.32,0,2.7829,4.074,-3.5075
-2.5489,-124.11,113.2,-0.94329,-2.4202,1.4208
-1.4274,-58.133,0,-3.5118,-7.3065,-8.953
-6.1781,-257.24,0,7.9752,3.1625,-2.7937
-6.626,-272.35,0,7.6548,3.9097,-1.5648
-7.4406,-288.76,0,5.9281,0.35121,-2.1905
-5.8758,-245.27,0,5.2416,5.6634,-0.26049
-2.3735,-92.934,0,-4.8598,2.1166,-0.33064
-2.3648,-100.48,0,3.3707,-4.5911,2.0336
-3.7886,-154.47,0,6.8296,7.4967,-0.33719
-1.7418,-86.726,0,-1.9281,-0.12179,3.4618
-6.1471,-254.65,0,4.703,5.01,-4.1546
-3.6811,-133.43,0,-1.2188,0.97566,-2.2719
-3.1886,-135.87,0,1.3715,4.2665,1.9681
-2.147,-89.859,0,1.1924,-6.1493,-0.4428
-4.9257,-203.07,0,4.714,5.4443,0.66777
-2.1249,-97.257,0,-3.567,-2.5178,1.0631
-1.5454,-64.508,0,-7.4876,0.22454,-2.2163
-2.1821,-88.453,0,-4.318,-1.2171,-3.5166
-5.3524,-214.38,0,6.9968,0.30368,-4.1548
-2.8072,-136.94,117.24,-3.3992,-0.24631,2.7343
-1.999,-80.999,0,5.8209,8.8802,5.8323
-1.7527,-79.426,0,-4.8961,-2.4911,2.4186
-5.768,-244.16,235.27,3.7789,2.4761,0.44376
-2.8126,-130.6,0,2.7274,0.10029,3.0561
-4.7026,-190.95,0,8.7828,4.6592,-1.3306
-6.5286,-281.31,266.47,4.968,2.4155,0.28527
-1.4604,-59.395,0,-2.5683,9.2796,7.6659
-1.3795,-59.787,0,-6.5759,-1.2871,-4.4972
-2.4782,-85.548,106.35,-2.746,-1.0852,-0.53463
-4.044,-163.52,0,6.9042,4.4893,-5.9635
-1.5894,-67.791,0,-6.4598,-4.492,1.3375
-6.512,-341.22,245.45,2.6416,0.64039,-1.1866
-2.5979,-120.62,0,1.4483,-2.562,-0.33796
-2.5955,-110.58,0,-1.4972,-3.0347,2.6077
-1.2432,-50.774,0,-7.6491,0.68097,9.1757
-1.5059,-63.746,0,-6.8021,0.039334,4.7529
-2.3066,-99.204,111.99,1.1154,-1.5069,2.3055
-6.851,-276.68,0,6.7393,2.6541,-0.37223
-2.3666,-93.579,0,-7.65,-0.68738,0.39083
-1.2669,-53.155,0,-9.2489,-0.54187,-2.7576
-1.9314,-82.311,0,-4.7563,-0.05909,3.4585
-6.2646,-258.39,0,8.1913,2.3494,-2.4384
-1.2527,-51.358,0,-5.8046,-4.088,9.1647
-7.1154,-31.199,276.52,4.5728,1.4142,-1.0804
-6.2062,-224.55,0,1.6712,0.036855,-1.5723
-4.4081,-180.23,172.46,1.0643,1.7777,0.67265
-1.6083,-60.381,75.168,-5.3063,-1.7105,2.4859
-6.7967,-266.77,0,5.72,1.0763,0.34389
-6.0913,-247.06,0,2.8086,4.7512,-2.9595
-1.4534,-62.384,0,-6.7247,-2.2047,4.667
-1.794,-28.29,78.707,-5.4148,-0.46956,2.584
-5.7768,-243.68,0,6.0394,4.4753,0.6772
-5.4497,-225.59,0,7.1213,3.9576,-4.1507
-1.778,-71.573,0,-5.66,-0.18855,-5.0589
-2.1995,-104.63,94.691,-4.5261,-1.0241,2.2742
-2.8845,-135.35,0,0.28525,2.004,2.0958
-3.4427,-130.88,0,-2.1676,-0.60522,-3.5437
-2.697,-107.37,0,6.4626,1.7745,-9.4039
-7.2024,-328.61,294.43,7.0466,3.6935,-1.5056
-1.3901,-31.618,61.362,-5.2095,-1.4347,-3.288
-2.1387,-87.894,0,-7.0081,-2.4123,0.20048
-1.4233,-91.67,96.371,-0.12214,0.043439,2.5927
-3.2449,-135.19,0,3.6896,-2.7589,2.2268
-2.2981,-91.476,94.353,-4.6488,0.44675,0.25417
-6.2158,-260.83,0,7.3726,3.8653,-2.9907
-1.8938,-80.57,0,-0.84048,-6.2973,1.1036
-2.6659,-101.73,0,-4.2324,1.7824,-2.2151
-2.4892,-109.38,0,-0.6137,-3.5786,1.1854
-5.8511,-225.39,0,2.8911,-1.006,-1.4332
-5.1306,-201.51,194.23,2.9575,-1.546,0.11273
-2.6057,-103.72,0,0.84764,8.9038,-4.2412
-3.3048,-122.54,0,-2.4675,1.1626,-1.1533
-1.4203,-57.86,0,5.8241,-9.2495,6.8553
-5.662,-217.27,0,2.4699,3.4727,-0.19232
-2.3035,-81.304,87.067,-4.8495,-0.23048,-2.5123
-1.8435,-79.181,0,2.5607,-2.7375,6.6876
-1.778,-78.522,0,-4.7267,-3.3794,2.4218
-1.7221,-89.757,0,1.6695,-2.4605,3.566
-2.4022,-115.46,0,2.5252,-1.9806,3.3562
-2.6991,-103.89,101.25,-4.4619,-0.12428,-2.2535
-2.5215,-145.82,121.16,-0.17474,0.57872,1.8909
-5.238,-212.11,0,8.593,1.239,-1.8452
-5.2346,-201.48,0,2.7813,-1.4107,-1.1669
-7.9406,-352.53,308.71,6.0449,1.1882,-2.9347
-1.5877,-69.709,0,-7.063,-0.83296,2.3992
-7.1555,-334.72,290.37,5.631,3.4363,-0.88236
-2.0675,-83.384,0,7.943,-4.1601,-8.894
-5.8909,-237.93,0,2.6718,-0.33737,-3.797
-1.8871,-91.582,0,-3.1603,-2.6135,-0.5288
-5.3985,-217.89,0,3.3069,-1.2471,-3.3371
-2.7998,-90.22,121.78,0.20604,-1.5542,0.016122
-5.1853,-198.13,199.35,2.525,-1.1536,-1.0362
-2.2973,-91.586,0,-7.6429,-1.2306,0.41453
-1.3704,-65.196,0,-6.0882,-1.929,2.9799
-3.4961,-148.91,129.08,-3.4954,0.38385,-2.2684
-2.2379,-90.25,0,-6.3852,0.79445,1.189
-5.413,-185.92,0,0.23612,1.7274,-0.50414
-1.7594,-71.336,76.927,-6.5642,-1.1318,2.012
-2.1062,-109.27,0,1.5245,1.5999,3.3142
-6.2113,-254.39,0,3.1076,4.4616,-3.9003
-2.3625,-103.05,94.468,-6.5641,-1.9477,-0.36627
-4.6309,-187.68,0,8.9295,3.6836,-3.307
-6.4594,-259.46,0,4.2442,-0.79627,-3.1332
-4.5538,-188.2,0,7.6755,5.8114,0.012556
-5.5216,-224.1,0,3.4324,3.5319,0.40382
-2.0534,-94.586,0,-2.0057,-1.445,2.8815
-2.4888,-92.275,0,-4.7992,0.21743,-2.4344
-3.4819,-148.1,154.35,1.245,2.0734,1.3712
-5.1592,-205.96,0,4.0972,-1.0716,-4.2605
-6.3858,-254.33,0,4.7393,-0.055221,-4.0747
-4.9657,-198.33,0,6.5973,-1.607,-0.33158
-5.6068,-223.37,209.52,3.3475,-1.4652,0.29421
-2.3766,-114.96,123.87,2.2383,1.1091,2.7072
-1.4294,-60.538,0,-7.0984,-0.56658,-4.3781
-3.0846,-133.77,0,3.7276,-0.30679,3.6064
-2.0716,-157.37,84.608,-5.5742,-0.87401,-1.4993
-1.9887,-97.418,82.215,-6.4769,-2.071,-1.1702
-0.98228,-47.561,0,-7.9726,-1.7931,-2.6093
-1.8197,-87.304,0,1.7341,-2.1635,4.5676
-2.2563,-99.427,103.56,-1.6892,-1.7891,1.3695
-1.5396,-65.74,0,-7.6949,-2.7952,-0.70165
-2.3064,-97.419,0,-4.2414,-0.060485,3.268
-1.1769,-43.262,75.433,0.94207,-1.2836,3.6512
-7.1006,-290.23,259.58,2.0101,1.8397,-1.4678
-4.8157,-183.48,179.7,0.92735,2.1328,0.37684
-1.4098,-59.059,0,-6.7453,-1.3148,6.3395
-1.7666,-85.421,0,-4.7415,-2.4455,0.51176
-1.57,-62.593,0,-9.0575,0.089988,-0.29306
-3.0082,-145.77,140.15,0.34976,1.7306,1.8854
-2.5801,-102.43,0,-4.2571,1.3442,1.594
-3.3277,-168,145.74,0.29283,1.6665,1.5284
-2.9265,-117.84,0,-3.0029,-2.0361,-3.2289
-2.7512,-116.08,0,3.3531,3.6083,4.4004
-3.4626,-155.17,0,3.8452,1.0674,2.6232
-1.2663,-51.897,0,-6.9359,-1.241,9.0217
-2.8419,-113.51,0,5.3494,-5.1222,-0.318
-1.9882,-80.359,0,-7.4109,0.88552,1.2104
-2.6785,-112.19,0,1.119,5.2222,3.2375
-2.6266,-106.39,0,8.9388,0.83077,-8.3475
-1.9269,-91.738,0,-2.1302,-1.0415,3.0676
-1.0648,-48.389,0,-8.5394,-0.49701,-1.5479
-1.761,-70.946,0,-3.5312,8.8076,-7.1807
-2.2345,-101.19,0,-2.711,-2.4128,1.2965
-3.103,-135.17,0,1.9834,3.9678,2.4712
-4.5235,-183.67,0,4.2238,0.41803,2.0656
-1.6331,-84.167,0,1.146,-2.5656,3.8496
-7.4739,-284.51,0,2.6653,2.0101,-3.5141
-1.4828,-65.366,0,-6.4619,-0.064458,3.603
-5.8931,-246.94,0,5.3597,4.9698,0.39114
-3.5777,-149.8,0,0.43726,2.8827,1.1328
-2.8904,-131.52,0,3.291,0.68686,3.3991
-3.8401,-153.13,0,4.0659,-2.6401,1.7487
-2.3402,-22.068,92.02,-5.0695,-0.19567,-1.1854
-7.5129,-297.07,0,5.3848,2.9974,-4.1453
-5.5069,-210.25,209.92,2.7174,-1.0832,-1.0226
-2.7482,-136.69,0,1.0679,2.446,1.9254
-3.2196,-139.75,0,3.7525,0.39716,3.3215
-7.1054,-280.07,0,6.4388,0.43775,-2.7957
-2.1799,-99.485,0,-3.1236,-2.4182,1.0759
-6.5872,-270.91,0,7.8663,3.2147,-2.2311
-6.5799,-261.1,0,5.947,-0.81844,-1.4641
-1.9071,-101.71,0,1.7478,0.63957,3.7781
-3.7501,-148.88,0,2.2364,6.9091,-0.68523
-2.8491,-129.99,113.09,-4.0583,0.60871,1.7725
-6.8949,-274.44,259.6,3.0489,2.6605,-0.59288
-2.3798,-107.12,105.06,-2.5031,-0.34693,2.546
-4.0459,-153.08,0,-0.46442,2.7151,-2.8375
-3.4095,-134.84,0,0.60797,-1.6534,-4.26
-3.5244,-128.29,0,-2.3201,1.1459,-1.7088
-2.8182,-114.46,0,-1.2524,-1.5775,-3.0139
-2.4715,-107.84,0,-1.7182,-2.1905,1.8552
-7.3775,-299.41,286.69,4.6721,0.034958,-2.2866
-2.7546,-112.81,109.82,-3.1552,-0.26112,-0.8146
-6.9081,-277.91,267.06,3.7959,-0.57859,-1.5753
-1.9745,-88.883,0,0.51698,1.8611,5.595
-6.9584,-273.1,0,6.003,-0.34914,-1.6415
-2.9873,-110.71,114.13,-2.6767,0.54155,-0.63216
-6.6696,-292.75,270.38,4.1233,3.1968,-0.16226
-1.3598,-55.984,0,-9.0886,-0.64451,4.7181
-2.9087,-115.61,0,-0.76116,-1.8379,-4.3821
-2.4579,-98.388,99.636,-4.3009,0.33291,0.47582
-6.8244,-277.18,0,7.4254,3.484,-0.76139
-2.367,-102.55,0,-3.7655,-2.4392,1.6128
-4.7106,-191.1,184.11,1.5992,1.4969,0.50576
-1.9225,-87.186,0,-5.3197,-2.6463,0.48039
-6.9118,-322.66,288.73,7.3669,2.7377,-3.1233
-7.8584,-349.17,308.57,4.3779,3.0952,-3.9529
-5.8982,-237.12,0,6.0146,-1.335,-0.52725
-4.711,-190.45,0,9.0359,3.9859,-2.1078
-1.8785,-83.787,0,-5.6483,-2.7814,1.1179
